cpu_inicio,cpu_final,memoria_inicio,memoria_final,tempo_chegada_server,tempo_saida_server,tempo_inicio_request,tempo_fim_request,tipo_request,id,tempo_bd,tempo_rede
1.235282638,1.235282565,4323340288,4323340288,1471542600957,1471542600958,1471542476487,1471542476623,cadastro,cadastro 4541,1,135
1.235292557,1.235292411,4323340288,4323340288,1471542601096,1471542601097,1471542476623,1471542476635,cadastro,cadastro 4542,1,11
1.235292411,1.235292265,4323340288,4323340288,1471542601098,1471542601099,1471542476629,1471542476763,cadastro,cadastro 4543,1,133
1.235290874,1.235290655,4323721216,4323721216,1471542601232,1471542601233,1471542476762,1471542476770,cadastro,cadastro 4544,1,7
1.235290655,1.235290582,4323721216,4323721216,1471542601234,1471542601235,1471542476764,1471542476900,cadastro,cadastro 4545,1,135
1.235317865,1.235317792,4323721216,4323721216,1471542601376,1471542601378,1471542476901,1471542476915,cadastro,cadastro 4546,2,12
1.235317792,1.235317646,4323721216,4323721216,1471542601378,1471542601380,1471542476909,1471542477066,cadastro,cadastro 4547,2,155
1.235314941,1.235320559,4323721216,4323721216,1471542601535,1471542601536,1471542477063,1471542477074,cadastro,cadastro 4548,1,10
1.235320559,1.235320413,4323721216,4323721216,1471542601537,1471542601538,1471542477067,1471542477207,cadastro,cadastro 4549,1,139
1.235317635,1.235317562,4323721216,4323721216,1471542601694,1471542601695,1471542477208,1471542477233,cadastro,cadastro 4550,1,24
1.235317562,1.235317416,4323721216,4323721216,1471542601696,1471542601697,1471542477226,1471542477373,cadastro,cadastro 4551,1,146
1.235315149,1.235320986,4323721216,4323721216,1471542601842,1471542601844,1471542477372,1471542477380,cadastro,cadastro 4552,2,6
1.235320986,1.23532084,4323721216,4323721216,1471542601844,1471542601845,1471542477374,1471542477521,cadastro,cadastro 4553,1,146
1.235323826,1.235329589,4325818368,4325818368,1471542602003,1471542602005,1471542477521,1471542477542,cadastro,cadastro 4554,2,19
1.235329662,1.235335353,4325818368,4325818368,1471542602004,1471542602007,1471542477529,1471542477664,cadastro,cadastro 4555,3,132
1.235334035,1.235333962,4325818368,4325818368,1471542602134,1471542602136,1471542477663,1471542477673,cadastro,cadastro 4556,2,8
1.235333962,1.235333743,4325818368,4325818368,1471542602136,1471542602138,1471542477665,1471542477802,cadastro,cadastro 4557,2,135
1.235349862,1.235349789,4325818368,4325818368,1471542602274,1471542602276,1471542477803,1471542477813,cadastro,cadastro 4558,2,8
1.235349789,1.235349789,4325818368,4325818368,1471542602276,1471542602278,1471542477806,1471542477941,cadastro,cadastro 4559,2,133
1.235359999,1.235359634,4325818368,4325818368,1471542602411,1471542602413,1471542477942,1471542477950,cadastro,cadastro 4560,2,6
1.235359634,1.235359634,4325818368,4325818368,1471542602414,1471542602416,1471542477944,1471542478077,cadastro,cadastro 4561,2,131
1.235364079,1.235364079,4325818368,4325818368,1471542602548,1471542602550,1471542478078,1471542478087,cadastro,cadastro 4562,2,7
1.235364079,1.235364079,4326088704,4326088704,1471542602550,1471542602552,1471542478081,1471542478215,cadastro,cadastro 4563,2,132
1.235379979,1.23537976,4326088704,4326088704,1471542602684,1471542602686,1471542478215,1471542478223,cadastro,cadastro 4564,2,6
1.23537976,1.23537976,4326088704,4326088704,1471542602687,1471542602689,1471542478217,1471542478351,cadastro,cadastro 4565,2,132
1.235383986,1.23538384,4326088704,4326088704,1471542602822,1471542602824,1471542478351,1471542478361,cadastro,cadastro 4566,2,8
1.235383767,1.235383621,4326088704,4326088704,1471542602825,1471542602826,1471542478354,1471542478492,cadastro,cadastro 4567,1,137
1.235381792,1.235381719,4326105088,4326105088,1471542602964,1471542602966,1471542478493,1471542478503,cadastro,cadastro 4568,2,8
1.235381646,1.235381646,4326105088,4326105088,1471542602967,1471542602968,1471542478497,1471542478631,cadastro,cadastro 4569,1,133
1.235385654,1.235385654,4326006784,4326006784,1471542603103,1471542603105,1471542478632,1471542478642,cadastro,cadastro 4570,2,8
1.235385654,1.235385435,4326006784,4326006784,1471542603106,1471542603107,1471542478636,1471542478771,cadastro,cadastro 4571,1,134
1.235389734,1.235389661,4326006784,4326006784,1471542603241,1471542603243,1471542478769,1471542478780,cadastro,cadastro 4572,2,9
1.235389588,1.235389442,4326006784,4326006784,1471542603243,1471542603245,1471542478772,1471542478909,cadastro,cadastro 4573,2,135
1.235405341,1.235405341,4326006784,4326006784,1471542603380,1471542603382,1471542478909,1471542478919,cadastro,cadastro 4574,2,8
1.235405341,1.235405341,4326006784,4326006784,1471542603383,1471542603384,1471542478913,1471542479046,cadastro,cadastro 4575,1,132
1.235397821,1.235397675,4326006784,4326006784,1471542603516,1471542603517,1471542479047,1471542479054,cadastro,cadastro 4576,1,6
1.235397675,1.235403512,4326006784,4326006784,1471542603518,1471542603519,1471542479048,1471542479183,cadastro,cadastro 4577,1,134
1.235419337,1.235419191,4326006784,4326006784,1471542603655,1471542603657,1471542479183,1471542479193,cadastro,cadastro 4578,2,8
1.235419118,1.235419045,4326006784,4326006784,1471542603657,1471542603659,1471542479187,1471542479320,cadastro,cadastro 4579,2,131
1.235417289,1.235423125,4326006784,4326006784,1471542603794,1471542603796,1471542479321,1471542479332,cadastro,cadastro 4580,2,9
1.235423125,1.235422979,4326006784,4326006784,1471542603796,1471542603798,1471542479323,1471542479463,cadastro,cadastro 4581,2,138
1.235438877,1.235438804,4326133760,4326133760,1471542603934,1471542603936,1471542479464,1471542479473,cadastro,cadastro 4582,2,7
1.235438658,1.235438439,4326133760,4326133760,1471542603937,1471542603938,1471542479467,1471542479605,cadastro,cadastro 4583,1,137
1.235430993,1.235436829,4326133760,4326133760,1471542604074,1471542604076,1471542479605,1471542479613,cadastro,cadastro 4584,2,6
1.235436756,1.235436537,4326133760,4326133760,1471542604077,1471542604078,1471542479607,1471542479739,cadastro,cadastro 4585,1,131
1.235440836,1.23544069,4326133760,4326133760,1471542604211,1471542604213,1471542479740,1471542479749,cadastro,cadastro 4586,2,7
1.23544069,1.23544069,4326133760,4326133760,1471542604214,1471542604215,1471542479743,1471542479877,cadastro,cadastro 4587,1,133
1.235444916,1.235444843,4326133760,4326133760,1471542604346,1471542604348,1471542479876,1471542479884,cadastro,cadastro 4588,2,6
1.235444843,1.235444843,4326133760,4326133760,1471542604348,1471542604350,1471542479878,1471542480012,cadastro,cadastro 4589,2,132
1.235449214,1.235449141,4326133760,4326133760,1471542604483,1471542604485,1471542480013,1471542480022,cadastro,cadastro 4590,2,7
1.235449141,1.235449068,4326133760,4326133760,1471542604486,1471542604487,1471542480016,1471542480149,cadastro,cadastro 4591,1,132
1.235447385,1.235447312,4326133760,4326133760,1471542604619,1471542604621,1471542480150,1471542480159,cadastro,cadastro 4592,2,7
1.235447312,1.235447239,4326133760,4326133760,1471542604622,1471542604624,1471542480152,1471542480285,cadastro,cadastro 4593,2,131
1.235445629,1.235451392,4326133760,4326133760,1471542604758,1471542604760,1471542480287,1471542480297,cadastro,cadastro 4594,2,8
1.235451173,1.235451027,4326133760,4326133760,1471542604760,1471542604762,1471542480290,1471542480424,cadastro,cadastro 4595,2,132
1.235466997,1.235472687,4326133760,4326133760,1471542604894,1471542604896,1471542480424,1471542480432,cadastro,cadastro 4596,2,6
1.235472687,1.235472687,4326133760,4326133760,1471542604897,1471542604898,1471542480426,1471542480558,cadastro,cadastro 4597,1,131
1.235471223,1.23547115,4326260736,4326260736,1471542605029,1471542605031,1471542480559,1471542480568,cadastro,cadastro 4598,2,7
1.23547115,1.235471077,4326260736,4326260736,1471542605031,1471542605033,1471542480562,1471542480693,cadastro,cadastro 4599,2,129
1.235463703,1.23546363,4326260736,4326260736,1471542605164,1471542605166,1471542480694,1471542480703,cadastro,cadastro 4600,2,7
1.235463703,1.23546363,4326260736,4326260736,1471542605164,1471542605168,1471542480696,1471542480826,cadastro,cadastro 4601,4,126
1.235591867,1.235591867,4387364864,4387364864,1471542605297,1471542605299,1471542480827,1471542480836,cadastro,cadastro 4602,2,7
1.235591794,1.235591721,4389462016,4389462016,1471542605300,1471542605301,1471542480830,1471542480961,cadastro,cadastro 4603,1,130
1.235671445,1.235671445,4417925120,4417925120,1471542605457,1471542605459,1471542480962,1471542480998,cadastro,cadastro 4604,2,34
1.23567728,1.23567728,4417925120,4417925120,1471542605459,1471542605461,1471542480988,1471542481124,cadastro,cadastro 4605,2,134
1.235773415,1.23577925,4417925120,4417925120,1471542605634,1471542605636,1471542481115,1471542481176,cadastro,cadastro 4606,2,59
1.235779104,1.23578494,4417925120,4417925120,1471542605638,1471542605640,1471542481166,1471542481304,cadastro,cadastro 4607,2,136
1.23579041,1.23579041,4420501504,4420501504,1471542605647,1471542605649,1471542481170,1471542481307,cadastro,cadastro 4608,2,135
1.23589289,1.235892817,4420501504,4420501504,1471542605819,1471542605821,1471542481305,1471542481361,cadastro,cadastro 4609,2,54
1.235892817,1.235892744,4420501504,4420501504,1471542605821,1471542605823,1471542481350,1471542481363,cadastro,cadastro 4610,2,11
1.23595649,1.235956271,4420767744,4420767744,1471542605952,1471542605953,1471542481358,1471542481532,cadastro,cadastro 4611,1,173
1.235983258,1.235983258,4420849664,4420849664,1471542605998,1471542606000,1471542481487,1471542481538,cadastro,cadastro 4612,2,49
1.235983258,1.235983185,4420849664,4420849664,1471542606001,1471542606002,1471542481530,1471542481541,cadastro,cadastro 4613,1,10
1.236058455,1.236058382,4420849664,4420849664,1471542606133,1471542606135,1471542481539,1471542481694,cadastro,cadastro 4614,2,153
1.23607472,1.236074574,4371845120,4371845120,1471542606161,1471542606163,1471542481668,1471542481827,cadastro,cadastro 4615,2,157
1.236074574,1.236074501,4371845120,4371845120,1471542606163,1471542606165,1471542481691,1471542481829,cadastro,cadastro 4616,2,136
1.236117015,1.236117015,4337475584,4337475584,1471542606347,1471542606349,1471542481819,1471542481893,cadastro,cadastro 4617,2,72
1.236122485,1.236122412,4337475584,4337475584,1471542606355,1471542606357,1471542481879,1471542482023,cadastro,cadastro 4618,2,142
1.23612212,1.236121974,4337475584,4337475584,1471542606360,1471542606362,1471542481887,1471542482025,cadastro,cadastro 4619,2,136
1.236113282,1.236113209,4337475584,4337475584,1471542606520,1471542606522,1471542482020,1471542482068,cadastro,cadastro 4620,2,46
1.236118607,1.236118461,4337475584,4337475584,1471542606531,1471542606533,1471542482051,1471542482073,cadastro,cadastro 4621,2,20
1.236111011,1.236111011,4337475584,4337475584,1471542606668,1471542606670,1471542482072,1471542482210,cadastro,cadastro 4622,2,136
1.236110354,1.236110281,4337475584,4337475584,1471542606680,1471542606681,1471542482208,1471542482375,cadastro,cadastro 4623,1,166
1.2361105,1.236110427,4337475584,4337475584,1471542606677,1471542606679,1471542482204,1471542482377,cadastro,cadastro 4624,2,171
1.236118146,1.236118,4337475584,4337475584,1471542606856,1471542606858,1471542482384,1471542482395,cadastro,cadastro 4625,2,9
1.236118,1.236117854,4337475584,4337475584,1471542606858,1471542606860,1471542482388,1471542482525,cadastro,cadastro 4626,2,135
1.236115729,1.236115656,4336836608,4336836608,1471542607005,1471542607007,1471542482526,1471542482545,cadastro,cadastro 4627,2,17
1.23611551,1.236115436,4336836608,4336836608,1471542607008,1471542607009,1471542482537,1471542482674,cadastro,cadastro 4628,1,136
1.236119585,1.236119585,4336836608,4336836608,1471542607143,1471542607145,1471542482672,1471542482682,cadastro,cadastro 4629,2,8
1.236119585,1.236119512,4336836608,4336836608,1471542607146,1471542607147,1471542482675,1471542482813,cadastro,cadastro 4630,1,137
1.236117459,1.236123294,4336836608,4336836608,1471542607287,1471542607289,1471542482814,1471542482827,cadastro,cadastro 4631,2,11
1.236123294,1.236123221,4336836608,4336836608,1471542607289,1471542607291,1471542482820,1471542482954,cadastro,cadastro 4632,2,132
1.236115626,1.236121242,4336836608,4336836608,1471542607425,1471542607427,1471542482955,1471542482965,cadastro,cadastro 4633,2,8
1.236121242,1.236121242,4336836608,4336836608,1471542607428,1471542607429,1471542482957,1471542483097,cadastro,cadastro 4634,1,139
1.236125098,1.236124879,4336836608,4336836608,1471542607570,1471542607572,1471542483098,1471542483109,cadastro,cadastro 4635,2,9
1.236124879,1.236124879,4336836608,4336836608,1471542607572,1471542607574,1471542483102,1471542483237,cadastro,cadastro 4636,2,133
1.236117283,1.236117283,4336836608,4336836608,1471542607708,1471542607710,1471542483238,1471542483247,cadastro,cadastro 4637,2,7
1.23611721,1.236117064,4336836608,4336836608,1471542607710,1471542607712,1471542483239,1471542483373,cadastro,cadastro 4638,2,132
1.236121358,1.236121285,4336836608,4336836608,1471542607848,1471542607850,1471542483374,1471542483387,cadastro,cadastro 4639,2,11
1.236121212,1.236126828,4336836608,4336836608,1471542607850,1471542607852,1471542483381,1471542483516,cadastro,cadastro 4640,2,133
1.236125287,1.236125141,4336836608,4336836608,1471542607986,1471542607988,1471542483514,1471542483526,cadastro,cadastro 4641,2,10
1.236125141,1.236125068,4336836608,4336836608,1471542607988,1471542607990,1471542483518,1471542483655,cadastro,cadastro 4642,2,135
1.2361174,1.236117327,4336836608,4336836608,1471542608127,1471542608129,1471542483655,1471542483666,cadastro,cadastro 4643,2,9
1.236117254,1.236123089,4336836608,4336836608,1471542608130,1471542608131,1471542483660,1471542483796,cadastro,cadastro 4644,1,135
1.236121329,1.236121183,4336836608,4336836608,1471542608268,1471542608270,1471542483793,1471542483807,cadastro,cadastro 4645,2,12
1.23612111,1.236126798,4336836608,4336836608,1471542608271,1471542608272,1471542483797,1471542483940,cadastro,cadastro 4646,1,142
1.236124892,1.236130508,4336836608,4336836608,1471542608413,1471542608415,1471542483938,1471542483952,cadastro,cadastro 4647,2,12
1.236130508,1.236130435,4336836608,4336836608,1471542608416,1471542608417,1471542483945,1471542484084,cadastro,cadastro 4648,1,138
1.236134656,1.23613451,4336836608,4336836608,1471542608553,1471542608555,1471542484081,1471542484093,cadastro,cadastro 4649,2,10
1.23613451,1.23613451,4336836608,4336836608,1471542608556,1471542608558,1471542484085,1471542484224,cadastro,cadastro 4650,2,137
1.236144054,1.236143981,4336836608,4336836608,1471542608700,1471542608702,1471542484224,1471542484239,cadastro,cadastro 4651,2,13
1.236143835,1.236149597,4336836608,4336836608,1471542608702,1471542608704,1471542484233,1471542484388,cadastro,cadastro 4652,2,153
1.236146887,1.236146814,4336836608,4336836608,1471542608856,1471542608858,1471542484386,1471542484395,cadastro,cadastro 4653,2,7
1.236152649,1.236152576,4336836608,4336836608,1471542608859,1471542608861,1471542484389,1471542484554,cadastro,cadastro 4654,2,163
1.236155043,1.236155043,4336836608,4336836608,1471542609024,1471542609026,1471542484554,1471542484563,cadastro,cadastro 4655,2,7
1.236155043,1.236160878,4336836608,4336836608,1471542609027,1471542609028,1471542484556,1471542484706,cadastro,cadastro 4656,1,149
1.236158168,1.236158095,4336836608,4336836608,1471542609179,1471542609181,1471542484707,1471542484718,cadastro,cadastro 4657,2,9
1.236158022,1.236157876,4336836608,4336836608,1471542609182,1471542609183,1471542484712,1471542484860,cadastro,cadastro 4658,1,147
1.236155605,1.236155313,4336836608,4336836608,1471542609331,1471542609333,1471542484857,1471542484871,cadastro,cadastro 4659,2,12
1.236155313,1.236155167,4336836608,4336836608,1471542609334,1471542609335,1471542484863,1471542485002,cadastro,cadastro 4660,1,138
1.236165295,1.236170618,4336836608,4339503104,1471542609472,1471542609479,1471542485000,1471542485016,cadastro,cadastro 4661,7,9
1.236170618,1.236170545,4339503104,4339503104,1471542609480,1471542609482,1471542485004,1471542485145,cadastro,cadastro 4662,2,139
1.236168785,1.236168785,4339503104,4339503104,1471542609616,1471542609618,1471542485143,1471542485155,cadastro,cadastro 4663,2,10
1.236168785,1.236168712,4339503104,4339503104,1471542609619,1471542609620,1471542485148,1471542485288,cadastro,cadastro 4664,1,139
1.236166805,1.236166659,4339884032,4339884032,1471542609757,1471542609759,1471542485285,1471542485296,cadastro,cadastro 4665,2,9
1.236166659,1.236166586,4339884032,4339884032,1471542609759,1471542609761,1471542485289,1471542485427,cadastro,cadastro 4666,2,136
1.236176495,1.236176422,4339884032,4339884032,1471542609898,1471542609899,1471542485427,1471542485436,cadastro,cadastro 4667,1,8
1.236176422,1.236176276,4339884032,4339884032,1471542609900,1471542609902,1471542485431,1471542485566,cadastro,cadastro 4668,2,133
1.236168681,1.236168608,4339757056,4339757056,1471542610036,1471542610038,1471542485566,1471542485575,cadastro,cadastro 4669,2,7
1.236168608,1.236168535,4339757056,4339757056,1471542610039,1471542610040,1471542485568,1471542485702,cadastro,cadastro 4670,1,133
1.236172755,1.236172609,4339757056,4339757056,1471542610174,1471542610176,1471542485703,1471542485713,cadastro,cadastro 4671,2,8
1.236172536,1.236172463,4339757056,4339757056,1471542610176,1471542610178,1471542485706,1471542485841,cadastro,cadastro 4672,2,133
1.236176756,1.236176683,4339757056,4339757056,1471542610312,1471542610314,1471542485842,1471542485850,cadastro,cadastro 4673,2,6
1.236176683,1.236182299,4339757056,4339757056,1471542610314,1471542610316,1471542485844,1471542485979,cadastro,cadastro 4674,2,133
1.236174923,1.236174923,4339757056,4339757056,1471542610450,1471542610452,1471542485979,1471542485989,cadastro,cadastro 4675,2,8
1.23617485,1.236174704,4339757056,4339757056,1471542610452,1471542610454,1471542485983,1471542486121,cadastro,cadastro 4676,2,136
1.236167182,1.236167182,4339757056,4339757056,1471542610590,1471542610592,1471542486118,1471542486129,cadastro,cadastro 4677,2,9
1.236167182,1.236167036,4339757056,4339490816,1471542610592,1471542610605,1471542486122,1471542486261,cadastro,cadastro 4678,13,126
1.236182779,1.236182706,4339224576,4339224576,1471542610732,1471542610735,1471542486259,1471542486272,cadastro,cadastro 4679,3,10
1.23618256,1.236182487,4339224576,4339224576,1471542610735,1471542610737,1471542486264,1471542486403,cadastro,cadastro 4680,2,137
1.236180799,1.236180726,4339224576,4339224576,1471542610872,1471542610874,1471542486401,1471542486411,cadastro,cadastro 4681,2,8
1.236180726,1.236186415,4339224576,4339224576,1471542610874,1471542610876,1471542486404,1471542486541,cadastro,cadastro 4682,2,135
1.236190488,1.236190415,4339122176,4339122176,1471542611012,1471542611014,1471542486542,1471542486551,cadastro,cadastro 4683,2,7
1.236190415,1.236196031,4339122176,4339122176,1471542611014,1471542611016,1471542486545,1471542486680,cadastro,cadastro 4684,2,133
1.236194416,1.236194416,4339122176,4339122176,1471542611150,1471542611152,1471542486680,1471542486688,cadastro,cadastro 4685,2,6
1.236194416,1.23619427,4339122176,4339122176,1471542611152,1471542611154,1471542486682,1471542486817,cadastro,cadastro 4686,2,133
1.236192583,1.23619251,4339617792,4339617792,1471542611288,1471542611290,1471542486818,1471542486827,cadastro,cadastro 4687,2,7
1.23619251,1.236204105,4339617792,4339617792,1471542611291,1471542611292,1471542486821,1471542486954,cadastro,cadastro 4688,1,132
1.236202564,1.236202491,4339617792,4339617792,1471542611425,1471542611426,1471542486955,1471542486963,cadastro,cadastro 4689,1,7
1.236202491,1.236208252,4339617792,4339617792,1471542611427,1471542611428,1471542486957,1471542487093,cadastro,cadastro 4690,1,135
1.236206345,1.236206345,4339617792,4339617792,1471542611565,1471542611566,1471542487094,1471542487103,cadastro,cadastro 4691,1,8
1.236206345,1.236206126,4339617792,4339617792,1471542611567,1471542611568,1471542487097,1471542487236,cadastro,cadastro 4692,1,138
1.2362102,1.236210127,4339617792,4339617792,1471542611706,1471542611708,1471542487237,1471542487245,cadastro,cadastro 4693,2,6
1.236210127,1.236210054,4339617792,4339617792,1471542611708,1471542611710,1471542487238,1471542487371,cadastro,cadastro 4694,2,131
1.236208366,1.236208293,4339617792,4339617792,1471542611843,1471542611845,1471542487372,1471542487382,cadastro,cadastro 4695,2,8
1.236208293,1.236208293,4339617792,4339617792,1471542611845,1471542611846,1471542487375,1471542487509,cadastro,cadastro 4696,1,133
1.236212586,1.23621244,4339503104,4339503104,1471542611979,1471542611981,1471542487510,1471542487518,cadastro,cadastro 4697,2,6
1.236212294,1.236212294,4339503104,4339503104,1471542611982,1471542611983,1471542487512,1471542487646,cadastro,cadastro 4698,1,133
1.236210753,1.23621068,4339503104,4339503104,1471542612117,1471542612118,1471542487647,1471542487657,cadastro,cadastro 4699,1,9
1.236210607,1.236210533,4339503104,4339503104,1471542612119,1471542612120,1471542487650,1471542487781,cadastro,cadastro 4700,1,130
1.236208992,1.236208992,4339503104,4339503104,1471542612252,1471542612253,1471542487782,1471542487791,cadastro,cadastro 4701,1,8
1.236208919,1.236208846,4339503104,4339503104,1471542612254,1471542612255,1471542487784,1471542487917,cadastro,cadastro 4702,1,132
1.236201252,1.236201179,4339503104,4339503104,1471542612389,1471542612391,1471542487918,1471542487928,cadastro,cadastro 4703,2,8
1.236207013,1.23620694,4339503104,4339503104,1471542612391,1471542612393,1471542487922,1471542488054,cadastro,cadastro 4704,2,130
1.236205179,1.236205179,4339503104,4339503104,1471542612525,1471542612526,1471542488055,1471542488063,cadastro,cadastro 4705,1,7
1.236211013,1.23621094,4339503104,4339503104,1471542612527,1471542612528,1471542488057,1471542488189,cadastro,cadastro 4706,1,131
1.236209545,1.236209326,4339503104,4339503104,1471542612661,1471542612663,1471542488190,1471542488200,cadastro,cadastro 4707,2,8
1.236209326,1.23620918,4339503104,4339503104,1471542612663,1471542612665,1471542488194,1471542488350,cadastro,cadastro 4708,2,154
1.236212304,1.236212085,4339503104,4339503104,1471542612823,1471542612825,1471542488351,1471542488364,cadastro,cadastro 4709,2,11
1.236212085,1.236211939,4339503104,4339503104,1471542612826,1471542612827,1471542488354,1471542488490,cadastro,cadastro 4710,1,135
1.236231469,1.236231323,4339376128,4339376128,1471542613001,1471542613002,1471542488487,1471542488541,cadastro,cadastro 4711,1,53
1.236231323,1.23623125,4339376128,4339376128,1471542613003,1471542613004,1471542488532,1471542488544,cadastro,cadastro 4712,1,11
1.236235469,1.236235396,4339376128,4339376128,1471542613135,1471542613137,1471542488542,1471542488718,cadastro,cadastro 4713,2,174
1.236232767,1.236232694,4339376128,4339376128,1471542613185,1471542613187,1471542488671,1471542488727,cadastro,cadastro 4714,2,54
1.236232694,1.236232621,4339376128,4339376128,1471542613187,1471542613189,1471542488714,1471542488729,cadastro,cadastro 4715,2,13
1.236236402,1.236236402,4339376128,4339376128,1471542613330,1471542613332,1471542488725,1471542488910,cadastro,cadastro 4716,2,183
1.236251201,1.236251128,4339376128,4339376128,1471542613377,1471542613378,1471542488865,1471542488917,cadastro,cadastro 4717,1,51
1.236251128,1.236251128,4339376128,4339376128,1471542613379,1471542613380,1471542488908,1471542488920,cadastro,cadastro 4718,1,11
1.23624368,1.236255201,4339376128,4339376128,1471542613513,1471542613515,1471542488918,1471542489077,cadastro,cadastro 4719,2,157
1.236253595,1.236253376,4339376128,4339376128,1471542613544,1471542613545,1471542489048,1471542489214,cadastro,cadastro 4720,1,165
1.236253376,1.236253376,4339376128,4339376128,1471542613546,1471542613547,1471542489075,1471542489216,cadastro,cadastro 4721,1,140
1.236245708,1.236245562,4339376128,4339376128,1471542613683,1471542613685,1471542489098,1471542489276,cadastro,cadastro 4722,2,176
1.236254236,1.236254163,4339376128,4339376128,1471542613740,1471542613742,1471542489218,1471542489389,cadastro,cadastro 4723,2,169
1.236253789,1.236253643,4339376128,4339376128,1471542613852,1471542613854,1471542489272,1471542489432,cadastro,cadastro 4724,2,158
1.23625138,1.236251307,4339376128,4339376128,1471542613894,1471542613896,1471542489384,1471542489561,cadastro,cadastro 4725,2,175
1.236255818,1.236255745,4339376128,4339376128,1471542614024,1471542614025,1471542489425,1471542489578,cadastro,cadastro 4726,1,152
1.236254942,1.236254942,4339376128,4339376128,1471542614040,1471542614042,1471542489556,1471542489709,cadastro,cadastro 4727,2,151
1.236254576,1.23625443,4339376128,4339376128,1471542614048,1471542614050,1471542489572,1471542489711,cadastro,cadastro 4728,2,137
1.236264775,1.236264629,4339757056,4339757056,1471542614180,1471542614182,1471542489706,1471542489829,cadastro,cadastro 4729,2,121
1.236264629,1.236264556,4339757056,4339757056,1471542614183,1471542614184,1471542489713,1471542489839,cadastro,cadastro 4730,1,125
1.236274535,1.236274462,4339757056,4339757056,1471542614317,1471542614319,1471542489837,1471542489973,cadastro,cadastro 4731,2,134
1.236268401,1.236268255,4339757056,4339757056,1471542614430,1471542614431,1471542489850,1471542489981,cadastro,cadastro 4732,1,130
1.236279119,1.236278973,4339757056,4339757056,1471542614444,1471542614446,1471542489962,1471542490106,cadastro,cadastro 4733,2,142
1.2362789,1.236284587,4339757056,4339757056,1471542614450,1471542614451,1471542489975,1471542490108,cadastro,cadastro 4734,1,132
1.236283118,1.236282972,4339757056,4339757056,1471542614583,1471542614585,1471542490104,1471542490229,cadastro,cadastro 4735,2,123
1.236282972,1.236282826,4339757056,4339757056,1471542614586,1471542614587,1471542490113,1471542490239,cadastro,cadastro 4736,1,125
1.236282015,1.236281869,4339757056,4339757056,1471542614709,1471542614711,1471542490237,1471542490248,cadastro,cadastro 4737,2,9
1.236287702,1.236287629,4339757056,4339757056,1471542614711,1471542614713,1471542490241,1471542490367,cadastro,cadastro 4738,2,124
1.236280619,1.236286306,4339757056,4339757056,1471542614838,1471542614840,1471542490357,1471542490379,cadastro,cadastro 4739,2,20
1.236286233,1.236286233,4339757056,4339757056,1471542614840,1471542614842,1471542490368,1471542490496,cadastro,cadastro 4740,2,126
1.236296942,1.236296869,4339757056,4339757056,1471542614964,1471542614966,1471542490487,1471542490504,cadastro,cadastro 4741,2,15
1.236296869,1.236302702,4339757056,4339757056,1471542614967,1471542614968,1471542490496,1471542490622,cadastro,cadastro 4742,1,125
1.236295327,1.236295254,4339884032,4339884032,1471542615097,1471542615099,1471542490620,1471542490637,cadastro,cadastro 4743,2,15
1.236295254,1.236295181,4339884032,4339884032,1471542615099,1471542615101,1471542490624,1471542490766,cadastro,cadastro 4744,2,140
1.236293567,1.236293494,4339884032,4339884032,1471542615235,1471542615236,1471542490764,1471542490774,cadastro,cadastro 4745,1,9
1.236293494,1.236293421,4339884032,4339884032,1471542615237,1471542615238,1471542490767,1471542490904,cadastro,cadastro 4746,1,136
1.236285608,1.236285462,4339884032,4339884032,1471542615377,1471542615378,1471542490905,1471542490916,cadastro,cadastro 4747,1,10
1.236291222,1.236291222,4339884032,4339884032,1471542615379,1471542615380,1471542490909,1471542491044,cadastro,cadastro 4748,1,134
1.236289461,1.236289315,4339884032,4339884032,1471542615515,1471542615516,1471542491045,1471542491053,cadastro,cadastro 4749,1,7
1.236289315,1.236289242,4339884032,4339884032,1471542615517,1471542615518,1471542491047,1471542491184,cadastro,cadastro 4750,1,136
1.236304908,1.236304762,4340391936,4340391936,1471542615657,1471542615659,1471542491185,1471542491196,cadastro,cadastro 4751,2,9
1.236304762,1.236304689,4340391936,4340391936,1471542615659,1471542615661,1471542491190,1471542491324,cadastro,cadastro 4752,2,132
1.236303074,1.236302855,4340391936,4340391936,1471542615795,1471542615797,1471542491325,1471542491334,cadastro,cadastro 4753,2,7
1.236302782,1.236302636,4340391936,4340391936,1471542615798,1471542615799,1471542491327,1471542491463,cadastro,cadastro 4754,1,135
1.236306416,1.236306416,4340391936,4340391936,1471542615939,1471542615941,1471542491464,1471542491479,cadastro,cadastro 4755,2,13
1.236306416,1.236312176,4340391936,4340391936,1471542615942,1471542615944,1471542491472,1471542491628,cadastro,cadastro 4756,2,154
1.236309174,1.236309174,4340391936,4340391936,1471542616098,1471542616100,1471542491625,1471542491637,cadastro,cadastro 4757,2,10
1.236309101,1.236309028,4340391936,4340391936,1471542616101,1471542616102,1471542491630,1471542491769,cadastro,cadastro 4758,1,138
1.236317911,1.236317764,4340445184,4340445184,1471542616256,1471542616258,1471542491770,1471542491795,cadastro,cadastro 4759,2,23
1.236323597,1.236323524,4340445184,4340445184,1471542616259,1471542616261,1471542491789,1471542491936,cadastro,cadastro 4760,2,145
