cpu_inicio,cpu_final,memoria_inicio,memoria_final,tempo_chegada_server,tempo_saida_server,tempo_inicio_request,tempo_fim_request,tipo_request,id
1.250039896740219,1.250039896740219,4273205248,4273205248,1471543753060,1471543753062,1471543628600,1471543628644,CADASTRO,Cadastro 20
1.2500457861922598,1.2500456459537759,4273205248,4273205248,1471543753260,1471543753262,1471543628800,1471543628844,CADASTRO,Cadastro 21
1.2500405972072173,1.250040456970524,4273205248,4273205248,1471543753460,1471543753462,1471543629000,1471543629044,CADASTRO,Cadastro 22
1.2500296588400488,1.250029518605814,4273459200,4273459200,1471543753659,1471543753661,1471543629199,1471543629258,CADASTRO,Cadastro 23
1.250029939039905,1.2500297988068638,4273258496,4273258496,1471543753859,1471543753861,1471543629399,1471543629451,CADASTRO,Cadastro 24
1.2500412271626828,1.2500408765801012,4273459200,4268023808,1471543754060,1471543754066,1471543629600,1471543629652,CADASTRO,Cadastro 25
1.250047046228815,1.2500469761125714,4268023808,4268023808,1471543754260,1471543754262,1471543629800,1471543629871,CADASTRO,Cadastro 26
1.250041436768555,1.250041436768555,4268023808,4268023808,1471543754462,1471543754464,1471543630002,1471543630048,CADASTRO,Cadastro 27
1.2500418570848524,1.2500417869701437,4267020288,4267020288,1471543754660,1471543754662,1471543630200,1471543630286,CADASTRO,Cadastro 28
1.250036598338923,1.2500364581113104,4267311104,4267311104,1471543754860,1471543754862,1471543630400,1471543630448,CADASTRO,Cadastro 29
1.2500423471279873,1.2500422770144723,4267552768,4267552768,1471543755060,1471543755062,1471543630600,1471543630644,CADASTRO,Cadastro 30
1.2500370884701226,1.2500370183575171,4267806720,4267261952,1471543755259,1471543755262,1471543630799,1471543630844,CADASTRO,Cadastro 31
1.2500374386972908,1.2500372984732593,4265652224,4265906176,1471543755459,1471543755461,1471543631000,1471543631044,CADASTRO,Cadastro 32
1.2500318296180524,1.2500318296180524,4265906176,4266160128,1471543755661,1471543755663,1471543631200,1471543631248,CADASTRO,Cadastro 33
1.2500266413004084,1.2500265010800717,4266160128,4265627648,1471543755860,1471543755863,1471543631400,1471543631448,CADASTRO,Cadastro 34
1.2500267812804537,1.2500267111708894,4265648128,4265648128,1471543756060,1471543756063,1471543631600,1471543631648,CADASTRO,Cadastro 35
1.2500267810401198,1.2500267109311949,4265648128,4265648128,1471543756261,1471543756263,1471543631801,1471543631848,CADASTRO,Cadastro 36
1.2500217331195387,1.2500213124713468,4265648128,4265648128,1471543756460,1471543756463,1471543632000,1471543632048,CADASTRO,Cadastro 37
1.2500159141065552,1.250021382387473,4265828352,4265828352,1471543756667,1471543756669,1471543632200,1471543632252,CADASTRO,Cadastro 38
1.2500220131567517,1.2500219430499158,4266209280,4266209280,1471543756860,1471543756863,1471543632400,1471543632448,CADASTRO,Cadastro 39
1.2500166148796552,1.250016544773743,4266283008,4266283008,1471543757059,1471543757061,1471543632599,1471543632644,CADASTRO,Cadastro 40
1.2500168951517452,1.2500166848358418,4266553344,4266151936,1471543757260,1471543757262,1471543632800,1471543632844,CADASTRO,Cadastro 41
1.250022573403939,1.2500224331939478,4266151936,4266151936,1471543757460,1471543757462,1471543633001,1471543633044,CADASTRO,Cadastro 42
1.250017315473002,1.250017245368909,4266422272,4266422272,1471543757660,1471543757662,1471543633200,1471543633244,CADASTRO,Cadastro 43
1.2500064494318508,1.2500062391232518,4266422272,4266803200,1471543757860,1471543757862,1471543633401,1471543633448,CADASTRO,Cadastro 44
1.2500010515285425,1.250000771120753,4266790912,4266790912,1471543758060,1471543758063,1471543633600,1471543633648,CADASTRO,Cadastro 45
1.2500013319245085,1.2500011216204427,4267171840,4267171840,1471543758260,1471543758262,1471543633800,1471543633844,CADASTRO,Cadastro 46
1.2500070100664544,1.2500069399654024,4267171840,4267171840,1471543758460,1471543758462,1471543634000,1471543634044,CADASTRO,Cadastro 47
1.2499960743971315,1.2499960042973015,4267171840,4267171840,1471543758660,1471543758662,1471543634200,1471543634248,CADASTRO,Cadastro 48
1.2499907468741753,1.2499906066763629,4267171840,4267171840,1471543758860,1471543758862,1471543634400,1471543634444,CADASTRO,Cadastro 49
1.250001962766646,1.2500018926677399,4267171840,4267171840,1471543759060,1471543759062,1471543634600,1471543634644,CADASTRO,Cadastro 50
1.2499911676263338,1.249990887235569,4267171840,4267171840,1471543759260,1471543759263,1471543634800,1471543634848,CADASTRO,Cadastro 51
1.2499801623830251,1.249980022190087,4267171840,4267171840,1471543759460,1471543759462,1471543635000,1471543635044,CADASTRO,Cadastro 52
1.2499694377145119,1.2499749052821585,4267171840,4267171840,1471543759659,1471543759661,1471543635199,1471543635244,CADASTRO,Cadastro 53
1.249975396172104,1.2499752559821218,4267667456,4267667456,1471543759860,1471543759862,1471543635400,1471543635444,CADASTRO,Cadastro 54
1.2499700691093807,1.2499700691093807,4267552768,4267552768,1471543760060,1471543760062,1471543635600,1471543635644,CADASTRO,Cadastro 55
1.2499758872699545,1.249975676988612,4267552768,4267552768,1471543760260,1471543760264,1471543635800,1471543635848,CADASTRO,Cadastro 56
1.2499761678590176,1.2499760276726448,4267933696,4267933696,1471543760460,1471543760461,1471543635999,1471543636044,CADASTRO,Cadastro 57
1.249969649361958,1.2499750465927804,4268314624,4268314624,1471543760682,1471543760685,1471543636221,1471543636268,CADASTRO,Cadastro 58
1.2499821262099857,1.2499819860254178,4268314624,4268314624,1471543760860,1471543760862,1471543636400,1471543636444,CADASTRO,Cadastro 59
1.2499714021813304,1.2499711919081022,4269064192,4269064192,1471543761059,1471543761061,1471543636599,1471543636649,CADASTRO,Cadastro 60
1.2499749771738493,1.2499748369927772,4269064192,4269064192,1471543761300,1471543761302,1471543636800,1471543636848,CADASTRO,Cadastro 61
1.2499751175782023,1.2499751175782023,4269064192,4269064192,1471543761500,1471543761502,1471543637000,1471543637047,CADASTRO,Cadastro 62
1.2499701413466653,1.2499700712576072,4269064192,4269064192,1471543761696,1471543761698,1471543637233,1471543637280,CADASTRO,Cadastro 63
1.2499724545370867,1.249972384448398,4269064192,4269064192,1471543761859,1471543761861,1471543637399,1471543637467,CADASTRO,Cadastro 64
1.2499775012460503,1.2499775012460503,4269076480,4269076480,1471543762072,1471543762074,1471543637610,1471543637656,CADASTRO,Cadastro 65
1.2499727353811352,1.2499727353811352,4269076480,4269076480,1471543762260,1471543762262,1471543637800,1471543637844,CADASTRO,Cadastro 66
1.24996740890262,1.2499673388160772,4269076480,4269076480,1471543762459,1471543762461,1471543637999,1471543638044,CADASTRO,Cadastro 67
1.2499563353251943,1.249961872260414,4269076480,4269076480,1471543762666,1471543762668,1471543638205,1471543638253,CADASTRO,Cadastro 68
1.2499566861404219,1.2499566861404219,4269076480,4269076480,1471543762862,1471543762864,1471543638403,1471543638448,CADASTRO,Cadastro 69
1.249954864345213,1.249954864345213,4269330432,4269330432,1471543763116,1471543763118,1471543638651,1471543638700,CADASTRO,Cadastro 70
1.2499190535928335,1.2499189835139077,4269457408,4269457408,1471543764067,1471543764069,1471543639602,1471543639652,CADASTRO,Cadastro 71
1.2499004160018217,1.2499002758525535,4269838336,4269838336,1471543765102,1471543765104,1471543640641,1471543640688,CADASTRO,Cadastro 72
1.2498748420879906,1.2498748420879906,4270714880,4270714880,1471543766063,1471543766065,1471543641600,1471543641648,CADASTRO,Cadastro 73
1.2498473085293824,1.2498472384638433,4270600192,4270600192,1471543767059,1471543767061,1471543642600,1471543642644,CADASTRO,Cadastro 74
1.249802680141812,1.249802680141812,4270600192,4270600192,1471543768065,1471543768067,1471543643600,1471543643653,CADASTRO,Cadastro 75
1.2497641515515312,1.2497641515515312,4271489024,4271489024,1471543769060,1471543769062,1471543644600,1471543644644,CADASTRO,Cadastro 76
1.2497311615050535,1.2497310214056796,4271489024,4271489024,1471543770060,1471543770062,1471543645600,1471543645644,CADASTRO,Cadastro 77
1.2497018180579005,1.2497071428010997,4263997440,4262641664,1471543771090,1471543771093,1471543646613,1471543646676,CADASTRO,Cadastro 78
1.2496646298693577,1.2496645598296396,4261457920,4261457920,1471543772060,1471543772062,1471543647601,1471543647644,CADASTRO,Cadastro 79
1.2496257640661952,1.2496257640661952,4261330944,4261330944,1471543773059,1471543773062,1471543648600,1471543648644,CADASTRO,Cadastro 80
1.2495815776594412,1.2495815076305945,4260139008,4260139008,1471543774060,1471543774062,1471543649599,1471543649644,CADASTRO,Cadastro 81
1.2495481128728443,1.2495479728251837,4260188160,4260188160,1471543775061,1471543775063,1471543650599,1471543650648,CADASTRO,Cadastro 82
1.2495257884240232,1.2495257884240232,4260315136,4260315136,1471543776067,1471543776069,1471543651606,1471543651652,CADASTRO,Cadastro 83
1.2495040961101012,1.2495040961101012,4260061184,4259528704,1471543777060,1471543777063,1471543652600,1471543652648,CADASTRO,Cadastro 84
1.2495102116081966,1.2495156047549898,4259262464,4259262464,1471543778062,1471543778064,1471543653600,1471543653648,CADASTRO,Cadastro 85
1.2494769659971325,1.2494768959897442,4259426304,4259426304,1471543779059,1471543779061,1471543654599,1471543654644,CADASTRO,Cadastro 86
1.2494491160252181,1.2494490460225194,4259299328,4259299328,1471543780061,1471543780063,1471543655600,1471543655648,CADASTRO,Cadastro 87
1.2494104836594317,1.2494102036697967,4260114432,4260114432,1471543781060,1471543781062,1471543656599,1471543656644,CADASTRO,Cadastro 88
1.2493715747532832,1.2493715047611573,4259934208,4259934208,1471543782061,1471543782063,1471543657600,1471543657648,CADASTRO,Cadastro 89
1.2493321794095635,1.2493375713826396,4260315136,4260315136,1471543783070,1471543783072,1471543658610,1471543658657,CADASTRO,Cadastro 90
1.2492992990553802,1.2493048307596268,4260442112,4259708928,1471543784061,1471543784064,1471543659601,1471543659649,CADASTRO,Cadastro 91
1.2492767847585355,1.2492767847585355,4259807232,4259807232,1471543785068,1471543785070,1471543660600,1471543660659,CADASTRO,Cadastro 92
1.249227316141571,1.249226896312308,4260061184,4260061184,1471543786066,1471543786069,1471543661600,1471543661659,CADASTRO,Cadastro 93
1.2492217498267593,1.2492270708899156,4260569088,4260036608,1471543787066,1471543787069,1471543662603,1471543662653,CADASTRO,Cadastro 94
1.2491774689471242,1.2491774689471242,4260061184,4260315136,1471543788062,1471543788064,1471543663600,1471543663649,CADASTRO,Cadastro 95
1.2491553139252716,1.2491551740089477,4260696064,4260696064,1471543789066,1471543789068,1471543664601,1471543664653,CADASTRO,Cadastro 96
1.2491204914898475,1.249120421536844,4260569088,4260569088,1471543790091,1471543790093,1471543665629,1471543665677,CADASTRO,Cadastro 97
1.2491163299536652,1.249121789990511,4260290560,4260290560,1471543791074,1471543791076,1471543666612,1471543666660,CADASTRO,Cadastro 98
1.2491002699386229,1.2491000601014548,4260315136,4260315136,1471543792062,1471543792064,1471543667600,1471543667648,CADASTRO,Cadastro 99
1.2490613939356905,1.2490669234345546,4260696064,4260696064,1471543793066,1471543793068,1471543668600,1471543668654,CADASTRO,Cadastro 100
1.2490281905236458,1.2490335799067083,4261457920,4260655104,1471543794066,1471543794069,1471543669600,1471543669655,CADASTRO,Cadastro 101
1.2490006589394227,1.2490005890086024,4261076992,4261076992,1471543795063,1471543795065,1471543670600,1471543670649,CADASTRO,Cadastro 102
1.248956263800082,1.2489561239496538,4261330944,4261330944,1471543796065,1471543796067,1471543671600,1471543671654,CADASTRO,Cadastro 103
1.2489342663847793,1.2489341265430483,4261076992,4260544512,1471543797064,1471543797067,1471543672600,1471543672652,CADASTRO,Cadastro 104
1.2489068125660623,1.2489067426498366,4260696064,4260696064,1471543798059,1471543798061,1471543673599,1471543673644,CADASTRO,Cadastro 105
1.2488791514500548,1.2488790116269257,4261175296,4261175296,1471543799064,1471543799066,1471543674599,1471543674650,CADASTRO,Cadastro 106
1.2488628280054144,1.2488628280054144,4261650432,4261650432,1471543800063,1471543800065,1471543675599,1471543675650,CADASTRO,Cadastro 107
1.248829713669295,1.248829713669295,4260954112,4260954112,1471543801062,1471543801064,1471543676601,1471543676648,CADASTRO,Cadastro 108
1.2487907953858723,1.2487905856940387,4261142528,4261142528,1471543802068,1471543802070,1471543677601,1471543677655,CADASTRO,Cadastro 109
1.2487741285804645,1.248778886805951,4261523456,4256260096,1471543803069,1471543803083,1471543678606,1471543678670,CADASTRO,Cadastro 110
1.2487578826008416,1.24875774282242,4256190464,4256190464,1471543804065,1471543804067,1471543679600,1471543679654,CADASTRO,Cadastro 111
1.2487356921881343,1.2487356921881343,4256317440,4256317440,1471543805064,1471543805066,1471543680600,1471543680649,CADASTRO,Cadastro 112
1.2487028005182594,1.2487027306383283,4256952320,4256952320,1471543806060,1471543806062,1471543681599,1471543681644,CADASTRO,Cadastro 113
1.248664106182531,1.2486640363078862,4256432128,4256432128,1471543807061,1471543807063,1471543682600,1471543682648,CADASTRO,Cadastro 114
1.2486421325271948,1.248641992786574,4256444416,4256444416,1471543808060,1471543808062,1471543683600,1471543683644,CADASTRO,Cadastro 115
1.2486091096477594,1.2486087603210194,4256952320,4256952320,1471543809060,1471543809062,1471543684600,1471543684644,CADASTRO,Cadastro 116
1.2485811260203974,1.2485809862990749,4256673792,4256673792,1471543810061,1471543810063,1471543685599,1471543685648,CADASTRO,Cadastro 117
1.2485481087928036,1.2485481087928036,4256751616,4257005568,1471543811059,1471543811061,1471543686600,1471543686644,CADASTRO,Cadastro 118
1.2485255155464472,1.2485255155464472,4257079296,4257079296,1471543812064,1471543812066,1471543687600,1471543687653,CADASTRO,Cadastro 119
1.2485036926490523,1.2485034831080952,4257333248,4257067008,1471543813063,1471543813066,1471543688600,1471543688655,CADASTRO,Cadastro 120
1.2484873960533207,1.248487256367369,4257460224,4257460224,1471543814063,1471543814065,1471543689604,1471543689650,CADASTRO,Cadastro 121
1.248483295694271,1.2484832258526808,4257460224,4257460224,1471543814439,1471543814441,1471543689973,1471543690024,CADASTRO,Cadastro 122
1.2484805088372468,1.2484802993143944,4257460224,4257460224,1471543814597,1471543814599,1471543690137,1471543690184,CADASTRO,Cadastro 123
1.2484807319584093,1.2484805922777014,4257239040,4257619968,1471543814797,1471543814799,1471543690338,1471543690384,CADASTRO,Cadastro 124
1.2484804661975346,1.2484804661975346,4257427456,4257427456,1471543815004,1471543815006,1471543690545,1471543690593,CADASTRO,Cadastro 125
1.248475654098229,1.2484755842593813,4257808384,4257808384,1471543815197,1471543815199,1471543690738,1471543690784,CADASTRO,Cadastro 126
1.2484759470944198,1.2484759470944198,4257923072,4257923072,1471543815398,1471543815400,1471543690938,1471543690984,CADASTRO,Cadastro 127
1.2484763099231628,1.2484761702478266,4257923072,4257923072,1471543815596,1471543815598,1471543691137,1471543691184,CADASTRO,Cadastro 128
1.2484710091247422,1.248470869451225,4257923072,4257923072,1471543815796,1471543815798,1471543691337,1471543691383,CADASTRO,Cadastro 129
1.24847102280917,1.2484708831369034,4258189312,4257923072,1471543815998,1471543816002,1471543691537,1471543691588,CADASTRO,Cadastro 130
1.2484713856710528,1.248471315835502,4258418688,4258418688,1471543816198,1471543816200,1471543691737,1471543691785,CADASTRO,Cadastro 131
1.2484608405906528,1.2484607707562816,4258684928,4258684928,1471543816396,1471543816398,1471543691937,1471543691984,CADASTRO,Cadastro 132
1.2484555401116495,1.2484554004447261,4259065856,4259065856,1471543816596,1471543816598,1471543692137,1471543692184,CADASTRO,Cadastro 133
1.2484556237669011,1.2484556237669011,4258787328,4258787328,1471543816797,1471543816799,1471543692337,1471543692384,CADASTRO,Cadastro 134
1.2484504630907338,1.2484557772529143,4258443264,4258697216,1471543816998,1471543817001,1471543692538,1471543692584,CADASTRO,Cadastro 135
1.2484562798944978,1.2484561402311556,4258697216,4258951168,1471543817197,1471543817199,1471543692737,1471543692784,CADASTRO,Cadastro 136
1.2484564333720414,1.2484563635409671,4258672640,4258672640,1471543817398,1471543817400,1471543692938,1471543692984,CADASTRO,Cadastro 137
1.2484512728242692,1.2484512029940902,4258926592,4258926592,1471543817596,1471543817598,1471543693137,1471543693180,CADASTRO,Cadastro 138
1.2484516358321258,1.24845687997869,4259180544,4259180544,1471543817796,1471543817799,1471543693336,1471543693384,CADASTRO,Cadastro 139
1.2484517893467029,1.2484571731054217,4259205120,4259004416,1471543817997,1471543817999,1471543693537,1471543693584,CADASTRO,Cadastro 140
1.2484521523437309,1.2484520126869398,4259004416,4259004416,1471543818196,1471543818198,1471543693737,1471543693784,CADASTRO,Cadastro 141
1.2484411893808982,1.2484411195537177,4259004416,4259004416,1471543818396,1471543818398,1471543693937,1471543693984,CADASTRO,Cadastro 142
1.2484360990155636,1.2484358895367222,4259004416,4259004416,1471543818596,1471543818598,1471543694136,1471543694180,CADASTRO,Cadastro 143
1.2484361828364001,1.2484416362358104,4258983936,4258983936,1471543818797,1471543818799,1471543694338,1471543694384,CADASTRO,Cadastro 144
1.2484421389589357,1.2484420691335458,4259078144,4259078144,1471543818996,1471543818998,1471543694537,1471543694584,CADASTRO,Cadastro 145
1.2484369788939205,1.2484368392449028,4259078144,4259459072,1471543819197,1471543819199,1471543694738,1471543694784,CADASTRO,Cadastro 146
1.2484317490941663,1.2484316792705528,4259459072,4259459072,1471543819396,1471543819398,1471543694937,1471543694984,CADASTRO,Cadastro 147
1.2484374956305828,1.2484373559839526,4259459072,4259840000,1471543819596,1471543819598,1471543695137,1471543695184,CADASTRO,Cadastro 148
1.2484432420654343,1.2484431722424034,4259954688,4259954688,1471543819797,1471543819798,1471543695338,1471543695384,CADASTRO,Cadastro 149
1.2484435352856025,1.2484434654631826,4259966976,4259966976,1471543819996,1471543819998,1471543695536,1471543695584,CADASTRO,Cadastro 150
1.2484548044528907,1.2484546648080226,4260347904,4260347904,1471543820196,1471543820199,1471543695737,1471543695784,CADASTRO,Cadastro 151
1.2484550975670317,1.2484550277451802,4260347904,4260347904,1471543820396,1471543820398,1471543695937,1471543695984,CADASTRO,Cadastro 152
1.2484553906760567,1.2484553208548022,4260347904,4260347904,1471543820596,1471543820598,1471543696137,1471543696184,CADASTRO,Cadastro 153
1.2484444986550187,1.2484443590149539,4260347904,4260347904,1471543820796,1471543820798,1471543696337,1471543696384,CADASTRO,Cadastro 154
1.2484394786143014,1.2484392691568473,4260855808,4260855808,1471543820997,1471543820999,1471543696537,1471543696584,CADASTRO,Cadastro 155
1.248439632214854,1.2484394925777593,4260970496,4260970496,1471543821197,1471543821199,1471543696737,1471543696784,CADASTRO,Cadastro 156
1.2484397858127068,1.24843964617682,4260970496,4261732352,1471543821398,1471543821400,1471543696938,1471543696984,CADASTRO,Cadastro 157
1.2484344866752082,1.2484344866752082,4261732352,4261732352,1471543821598,1471543821600,1471543697139,1471543697185,CADASTRO,Cadastro 158
1.248429397078624,1.248429327262457,4261732352,4261732352,1471543821796,1471543821798,1471543697336,1471543697380,CADASTRO,Cadastro 159
1.2484240283080794,1.2484294809473369,4261617664,4261617664,1471543821997,1471543822000,1471543697538,1471543697584,CADASTRO,Cadastro 160
1.2484187294461435,1.2484186596317954,4261617664,4261998592,1471543822196,1471543822198,1471543697737,1471543697784,CADASTRO,Cadastro 161
1.248408047943272,1.2484078385038657,4261998592,4261998592,1471543822396,1471543822398,1471543697937,1471543697980,CADASTRO,Cadastro 162
1.2484026795000744,1.2484026795000744,4262379520,4262379520,1471543822596,1471543822598,1471543698136,1471543698184,CADASTRO,Cadastro 163
1.2483917888866074,1.2483971017172024,4262760448,4262760448,1471543822797,1471543822799,1471543698338,1471543698384,CADASTRO,Cadastro 164
1.2483864904902333,1.2483915938445165,4263014400,4263014400,1471543822998,1471543823001,1471543698537,1471543698584,CADASTRO,Cadastro 165
1.2483980379312811,1.2483979681211395,4263014400,4263014400,1471543823197,1471543823198,1471543698737,1471543698784,CADASTRO,Cadastro 166
1.2483884042047748,1.2483881249685425,4263129088,4263129088,1471543823396,1471543823398,1471543698937,1471543698984,CADASTRO,Cadastro 167
1.2483884884322123,1.2483884186237475,4263383040,4263383040,1471543823596,1471543823598,1471543699137,1471543699184,CADASTRO,Cadastro 168
1.2483887122738366,1.2483887122738366,4263383040,4263383040,1471543823796,1471543823798,1471543699337,1471543699384,CADASTRO,Cadastro 169
1.2483833443239973,1.2483833443239973,4263141376,4263141376,1471543823996,1471543823998,1471543699537,1471543699584,CADASTRO,Cadastro 170
1.248394891297707,1.2483947516837617,4267110400,4267110400,1471543824197,1471543824199,1471543699737,1471543699784,CADASTRO,Cadastro 171
1.248417412029582,1.248417412029582,4272005120,4272005120,1471543824396,1471543824398,1471543699937,1471543699984,CADASTRO,Cadastro 172
1.2484232272500293,1.2484232272500293,4264140800,4264140800,1471543824596,1471543824598,1471543700137,1471543700184,CADASTRO,Cadastro 173
1.2484180686047068,1.24841799879826,4263874560,4263874560,1471543824795,1471543824797,1471543700336,1471543700380,CADASTRO,Cadastro 174
1.2484181525632323,1.2484178733399602,4263776256,4263776256,1471543824997,1471543825000,1471543700537,1471543700584,CADASTRO,Cadastro 175
1.2484076119712313,1.248407472361933,4263776256,4263776256,1471543825196,1471543825198,1471543700737,1471543700784,CADASTRO,Cadastro 176
1.248401964968025,1.2484018253606166,4263776256,4263776256,1471543825401,1471543825403,1471543700941,1471543700988,CADASTRO,Cadastro 177
1.2484023282799654,1.2484022584768297,4267970560,4267970560,1471543825596,1471543825598,1471543701137,1471543701184,CADASTRO,Cadastro 178
1.2483914390871576,1.2483914390871576,4267970560,4267970560,1471543825796,1471543825797,1471543701337,1471543701380,CADASTRO,Cadastro 179
1.2483971843786037,1.2483970447753876,4267843584,4267843584,1471543825996,1471543825998,1471543701537,1471543701583,CADASTRO,Cadastro 180
1.248391816870921,1.2483917470702295,4267896832,4267896832,1471543826195,1471543826197,1471543701736,1471543701780,CADASTRO,Cadastro 181
1.2484030136564996,1.2484030136564996,4267896832,4267896832,1471543826396,1471543826398,1471543701937,1471543701984,CADASTRO,Cadastro 182
1.2483975763930033,1.2483975763930033,4267896832,4267896832,1471543826597,1471543826599,1471543702138,1471543702184,CADASTRO,Cadastro 183
1.2483923486221755,1.2483923486221755,4267896832,4267896832,1471543826796,1471543826798,1471543702336,1471543702380,CADASTRO,Cadastro 184
1.248386981346016,1.248386981346016,4267843584,4267843584,1471543826996,1471543826998,1471543702537,1471543702584,CADASTRO,Cadastro 185
1.2483817537582098,1.248381683961128,4267843584,4267843584,1471543827197,1471543827199,1471543702738,1471543702784,CADASTRO,Cadastro 186
1.2483764564648254,1.248376386668653,4267843584,4267843584,1471543827396,1471543827398,1471543702936,1471543702985,CADASTRO,Cadastro 187
1.2483822014851853,1.2483819920975918,4267843584,4267843584,1471543827597,1471543827599,1471543703138,1471543703184,CADASTRO,Cadastro 188
1.248371313423732,1.2483712436290801,4267843584,4267843584,1471543827796,1471543827798,1471543703337,1471543703384,CADASTRO,Cadastro 189
1.248366016360606,1.2483711884047608,4267843584,4267843584,1471543827997,1471543828000,1471543703537,1471543703584,CADASTRO,Cadastro 190
1.2483662403563613,1.2483661705632159,4267843584,4267843584,1471543828196,1471543828198,1471543703737,1471543703780,CADASTRO,Cadastro 191
1.2483719852655781,1.2483719852655781,4268605440,4268605440,1471543828396,1471543828399,1471543703937,1471543703984,CADASTRO,Cadastro 192
1.248361167466527,1.2483610976748878,4268605440,4268605440,1471543828596,1471543828598,1471543704137,1471543704180,CADASTRO,Cadastro 193
1.2483558706772726,1.2483558706772726,4268605440,4268605440,1471543828797,1471543828798,1471543704337,1471543704384,CADASTRO,Cadastro 194
1.2483507135601002,1.248350573980403,4268478464,4268478464,1471543828996,1471543828998,1471543704537,1471543704580,CADASTRO,Cadastro 195
1.248367569646632,1.2483729507901131,4268478464,4268478464,1471543829197,1471543829200,1471543704737,1471543704784,CADASTRO,Cadastro 196
1.248367933196164,1.2483677936169926,4268478464,4268478464,1471543829396,1471543829398,1471543704937,1471543704984,CADASTRO,Cadastro 197
1.2483682269503902,1.2483680873723983,4268478464,4268478464,1471543829597,1471543829599,1471543705138,1471543705184,CADASTRO,Cadastro 198
1.24837397149102,1.2483739017023225,4268593152,4268593152,1471543829796,1471543829798,1471543705337,1471543705384,CADASTRO,Cadastro 199
1.248368674867848,1.248368674867848,4268478464,4268478464,1471543829996,1471543829998,1471543705537,1471543705580,CADASTRO,Cadastro 200
1.2483634481239676,1.248363308550168,4268478464,4268478464,1471543830195,1471543830197,1471543705736,1471543705780,CADASTRO,Cadastro 201
1.248358012112675,1.2483579423266917,4268478464,4268478464,1471543830397,1471543830400,1471543705938,1471543705984,CADASTRO,Cadastro 202
1.248363965899273,1.248363826327875,4268478464,4268478464,1471543830596,1471543830598,1471543706137,1471543706184,CADASTRO,Cadastro 203
1.2483585299785176,1.2483584601937423,4268478464,4268478464,1471543830797,1471543830799,1471543706337,1471543706384,CADASTRO,Cadastro 204
1.2483477832135037,1.2483529545860677,4268478464,4269240320,1471543830997,1471543831000,1471543706537,1471543706584,CADASTRO,Cadastro 205
1.2483535275834043,1.2483588384754967,4269240320,4269240320,1471543831198,1471543831201,1471543706738,1471543706784,CADASTRO,Cadastro 206
